,away_score,away_team,day,dayofweek,game_date,home_score,home_team,loc_abbr,location,margin,month,overtime,overtime_count,season,winner,year
5439,135,Cleveland,16,Saturday,1985-03-16,128,Dallas,Dal,Cleveland,7,3,True,1,1984-85,away,1985
5440,114,Indiana,16,Saturday,1985-03-16,116,New York,NY,New York,2,3,False,0,1984-85,home,1985
5441,123,LA Lakers,16,Saturday,1985-03-16,112,LA Clippers,LAC,LA Lakers,11,3,False,0,1984-85,away,1985
5442,107,New Jersey,16,Saturday,1985-03-16,127,Philadelphia,Phi,Philadelphia,20,3,False,0,1984-85,home,1985
5443,96,Phoenix,16,Saturday,1985-03-16,125,Milwaukee,Mil,Milwaukee,29,3,False,0,1984-85,home,1985
5444,101,Atlanta,17,Sunday,1985-03-17,114,Portland,Por,Portland,13,3,False,0,1984-85,home,1985
5445,119,Denver,17,Sunday,1985-03-17,124,San Antonio,SA,San Antonio,5,3,False,0,1984-85,home,1985
5446,98,Detroit,17,Sunday,1985-03-17,106,Seattle,Sea,Seattle,8,3,False,0,1984-85,home,1985
5447,109,Golden State,17,Sunday,1985-03-17,100,LA Clippers,LAC,Golden State,9,3,False,0,1984-85,away,1985
5448,120,Houston,17,Sunday,1985-03-17,134,Boston,Bos,Boston,14,3,False,0,1984-85,home,1985
5449,105,Indiana,17,Sunday,1985-03-17,129,New Jersey,NJ,New Jersey,24,3,False,0,1984-85,home,1985
5450,117,Milwaukee,17,Sunday,1985-03-17,119,Chicago,Chi,Chicago,2,3,True,1,1984-85,home,1985
5451,101,Utah,17,Sunday,1985-03-17,107,Kansas City,KC,Kansas City,6,3,False,0,1984-85,home,1985
5452,111,Dallas,18,Monday,1985-03-18,113,Denver,Den,Denver,2,3,False,0,1984-85,home,1985
5453,116,Detroit,18,Monday,1985-03-18,136,LA Clippers,LAC,LA Clippers,20,3,False,0,1984-85,home,1985
5454,125,Golden State,18,Monday,1985-03-18,136,Utah,Uta,Utah,11,3,False,0,1984-85,home,1985
5455,100,Chicago,19,Tuesday,1985-03-19,106,Houston,Hou,Houston,6,3,False,0,1984-85,home,1985
5456,123,Detroit,19,Tuesday,1985-03-19,143,Portland,Por,Portland,20,3,False,0,1984-85,home,1985
5457,130,LA Lakers,19,Tuesday,1985-03-19,112,Phoenix,Pho,LA Lakers,18,3,False,0,1984-85,away,1985
5458,111,New Jersey,19,Tuesday,1985-03-19,130,Milwaukee,Mil,Milwaukee,19,3,False,0,1984-85,home,1985
5459,89,Philadelphia,19,Tuesday,1985-03-19,116,Cleveland,Cle,Cleveland,27,3,False,0,1984-85,home,1985
5460,89,San Antonio,19,Tuesday,1985-03-19,96,Dallas,Dal,Dallas,7,3,False,0,1984-85,home,1985
5461,97,Was Bullets,19,Tuesday,1985-03-19,103,Atlanta,Atl,Atlanta,6,3,False,0,1984-85,home,1985
5462,98,Chicago,20,Wednesday,1985-03-20,106,San Antonio,SA,San Antonio,8,3,False,0,1984-85,home,1985
5463,108,Cleveland,20,Wednesday,1985-03-20,128,New Jersey,NJ,New Jersey,20,3,False,0,1984-85,home,1985
5464,123,Denver,20,Wednesday,1985-03-20,119,Indiana,Ind,Denver,4,3,False,0,1984-85,away,1985
5465,109,Golden State,20,Wednesday,1985-03-20,123,Seattle,Sea,Seattle,14,3,False,0,1984-85,home,1985
5466,118,Kansas City,20,Wednesday,1985-03-20,117,Philadelphia,Phi,Kansas City,1,3,True,1,1984-85,away,1985
5467,105,Milwaukee,20,Wednesday,1985-03-20,107,Boston,Bos,Boston,2,3,False,0,1984-85,home,1985
5468,102,New York,20,Wednesday,1985-03-20,105,Was Bullets,WsB,Was Bullets,3,3,False,0,1984-85,home,1985
5469,110,Utah,20,Wednesday,1985-03-20,121,LA Clippers,LAC,LA Clippers,11,3,False,0,1984-85,home,1985
5470,122,Detroit,21,Thursday,1985-03-21,113,Golden State,GS,Detroit,9,3,False,0,1984-85,away,1985
5471,104,Portland,21,Thursday,1985-03-21,114,Phoenix,Pho,Phoenix,10,3,False,0,1984-85,home,1985
5472,117,Cleveland,22,Friday,1985-03-22,129,Boston,Bos,Boston,12,3,False,0,1984-85,home,1985
5473,123,Dallas,22,Friday,1985-03-22,114,San Antonio,SA,Dallas,9,3,False,0,1984-85,away,1985
5474,123,Denver,22,Friday,1985-03-22,111,New Jersey,NJ,Denver,12,3,False,0,1984-85,away,1985
5475,121,Kansas City,22,Friday,1985-03-22,102,Atlanta,Atl,Kansas City,19,3,False,0,1984-85,away,1985
5476,130,LA Lakers,22,Friday,1985-03-22,107,Houston,Hou,LA Lakers,23,3,False,0,1984-85,away,1985
5477,131,Milwaukee,22,Friday,1985-03-22,112,Philadelphia,Phi,Milwaukee,19,3,False,0,1984-85,away,1985
5478,118,New York,22,Friday,1985-03-22,113,Indiana,Ind,New York,5,3,False,0,1984-85,away,1985
5479,110,Utah,22,Friday,1985-03-22,85,Seattle,Sea,Utah,25,3,False,0,1984-85,away,1985
5480,91,Atlanta,23,Saturday,1985-03-23,86,Cleveland,Cle,Atlanta,5,3,True,1,1984-85,away,1985
5481,104,Boston,23,Saturday,1985-03-23,98,Was Bullets,WsB,Boston,6,3,False,0,1984-85,away,1985
5482,107,Chicago,23,Saturday,1985-03-23,97,Dallas,Dal,Chicago,10,3,False,0,1984-85,away,1985
5483,129,Indiana,23,Saturday,1985-03-23,140,Milwaukee,Mil,Milwaukee,11,3,False,0,1984-85,home,1985
5484,123,LA Clippers,23,Saturday,1985-03-23,126,Portland,Por,Portland,3,3,False,0,1984-85,home,1985
5485,105,New York,23,Saturday,1985-03-23,113,Kansas City,KC,Kansas City,8,3,False,0,1984-85,home,1985
5486,109,Phoenix,23,Saturday,1985-03-23,123,Golden State,GS,Golden State,14,3,False,0,1984-85,home,1985
5487,92,Chicago,24,Sunday,1985-03-24,110,Utah,Uta,Utah,18,3,False,0,1984-85,home,1985
5488,103,Denver,24,Sunday,1985-03-24,124,Philadelphia,Phi,Philadelphia,21,3,False,0,1984-85,home,1985
5489,130,Detroit,24,Sunday,1985-03-24,148,LA Lakers,LAL,LA Lakers,18,3,False,0,1984-85,home,1985
5490,99,Seattle,24,Sunday,1985-03-24,104,San Antonio,SA,San Antonio,5,3,False,0,1984-85,home,1985
5491,106,New York,25,Monday,1985-03-25,126,Milwaukee,Mil,Milwaukee,20,3,False,0,1984-85,home,1985
5492,120,Portland,25,Monday,1985-03-25,99,LA Clippers,LAC,Portland,21,3,False,0,1984-85,away,1985
5493,106,Seattle,25,Monday,1985-03-25,121,Kansas City,KC,Kansas City,15,3,False,0,1984-85,home,1985
5494,119,Detroit,26,Tuesday,1985-03-26,93,Phoenix,Pho,Detroit,26,3,False,0,1984-85,away,1985
5495,107,Golden State,26,Tuesday,1985-03-26,134,Dallas,Dal,Dallas,27,3,False,0,1984-85,home,1985
5496,119,Indiana,26,Tuesday,1985-03-26,120,Chicago,Chi,Chicago,1,3,False,0,1984-85,home,1985
5497,93,Kansas City,26,Tuesday,1985-03-26,115,Houston,Hou,Houston,22,3,False,0,1984-85,home,1985
5498,113,LA Lakers,26,Tuesday,1985-03-26,116,Portland,Por,Portland,3,3,True,1,1984-85,home,1985
5499,107,Milwaukee,26,Tuesday,1985-03-26,96,Was Bullets,WsB,Milwaukee,11,3,False,0,1984-85,away,1985
5500,109,New Jersey,26,Tuesday,1985-03-26,108,Atlanta,Atl,New Jersey,1,3,True,1,1984-85,away,1985
5501,98,New York,26,Tuesday,1985-03-26,112,Cleveland,Cle,Cleveland,14,3,False,0,1984-85,home,1985
5502,89,Utah,26,Tuesday,1985-03-26,104,Denver,Den,Denver,15,3,False,0,1984-85,home,1985
5503,125,Atlanta,27,Wednesday,1985-03-27,99,Indiana,Ind,Atlanta,26,3,False,0,1984-85,away,1985
5504,105,Boston,27,Wednesday,1985-03-27,95,New Jersey,NJ,Boston,10,3,False,0,1984-85,away,1985
5505,101,Dallas,27,Wednesday,1985-03-27,116,Utah,Uta,Utah,15,3,False,0,1984-85,home,1985
5506,120,Golden State,27,Wednesday,1985-03-27,121,San Antonio,SA,San Antonio,1,3,False,0,1984-85,home,1985
5507,110,Houston,27,Wednesday,1985-03-27,127,Detroit,Det,Detroit,17,3,False,0,1984-85,home,1985
5508,122,LA Lakers,27,Wednesday,1985-03-27,97,Seattle,Sea,LA Lakers,25,3,False,0,1984-85,away,1985
5509,97,Was Bullets,27,Wednesday,1985-03-27,115,Philadelphia,Phi,Philadelphia,18,3,False,0,1984-85,home,1985
5510,114,Chicago,28,Thursday,1985-03-28,122,Cleveland,Cle,Cleveland,8,3,False,0,1984-85,home,1985
5511,115,Kansas City,28,Thursday,1985-03-28,133,Denver,Den,Denver,18,3,False,0,1984-85,home,1985
5512,121,Milwaukee,28,Thursday,1985-03-28,116,New York,NY,Milwaukee,5,3,False,0,1984-85,away,1985
5513,110,Phoenix,28,Thursday,1985-03-28,116,LA Clippers,LAC,LA Clippers,6,3,False,0,1984-85,home,1985
5514,115,Dallas,29,Friday,1985-03-29,120,LA Lakers,LAL,LA Lakers,5,3,False,0,1984-85,home,1985
5515,116,Golden State,29,Friday,1985-03-29,121,Houston,Hou,Houston,5,3,False,0,1984-85,home,1985
5516,98,New Jersey,29,Friday,1985-03-29,122,Was Bullets,WsB,Was Bullets,24,3,False,0,1984-85,home,1985
5517,108,Philadelphia,29,Friday,1985-03-29,112,Boston,Bos,Boston,4,3,False,0,1984-85,home,1985
5518,125,Portland,29,Friday,1985-03-29,99,Seattle,Sea,Portland,26,3,False,0,1984-85,away,1985
5519,109,San Antonio,29,Friday,1985-03-29,114,Utah,Uta,Utah,5,3,False,0,1984-85,home,1985
5520,95,Atlanta,30,Saturday,1985-03-30,106,Milwaukee,Mil,Milwaukee,11,3,False,0,1984-85,home,1985
5521,121,Golden State,30,Saturday,1985-03-30,137,Kansas City,KC,Kansas City,16,3,False,0,1984-85,home,1985
5522,94,Indiana,30,Saturday,1985-03-30,117,Cleveland,Cle,Cleveland,23,3,False,0,1984-85,home,1985
5523,123,LA Clippers,30,Saturday,1985-03-30,114,Phoenix,Pho,LA Clippers,9,3,False,0,1984-85,away,1985
5524,123,New Jersey,30,Saturday,1985-03-30,114,New York,NY,New Jersey,9,3,False,0,1984-85,away,1985
5525,122,Philadelphia,30,Saturday,1985-03-30,117,Chicago,Chi,Philadelphia,5,3,False,0,1984-85,away,1985
5526,117,Portland,30,Saturday,1985-03-30,129,Denver,Den,Denver,12,3,False,0,1984-85,home,1985
5527,96,Utah,30,Saturday,1985-03-30,106,Houston,Hou,Houston,10,3,False,0,1984-85,home,1985
5528,105,Boston,31,Sunday,1985-03-31,113,Detroit,Det,Detroit,8,3,False,0,1984-85,home,1985
5529,98,Phoenix,31,Sunday,1985-03-31,123,LA Lakers,LAL,LA Lakers,25,3,False,0,1984-85,home,1985
5530,126,San Antonio,31,Sunday,1985-03-31,115,LA Clippers,LAC,San Antonio,11,3,False,0,1984-85,away,1985
5531,111,Was Bullets,31,Sunday,1985-03-31,105,Indiana,Ind,Was Bullets,6,3,False,0,1984-85,away,1985
5532,114,Atlanta,1,Monday,1985-04-01,100,Detroit,Det,Atlanta,14,4,False,0,1984-85,away,1985
5533,127,Houston,1,Monday,1985-04-01,116,Seattle,Sea,Houston,11,4,False,0,1984-85,away,1985
5534,103,Boston,2,Tuesday,1985-04-02,109,Milwaukee,Mil,Milwaukee,6,4,False,0,1984-85,home,1985
5535,127,Dallas,2,Tuesday,1985-04-02,121,Golden State,GS,Dallas,6,4,False,0,1984-85,away,1985
5536,124,Detroit,2,Tuesday,1985-04-02,121,Indiana,Ind,Detroit,3,4,False,0,1984-85,away,1985
5537,113,Houston,2,Tuesday,1985-04-02,127,Portland,Por,Portland,14,4,False,0,1984-85,home,1985
5538,118,LA Lakers,2,Tuesday,1985-04-02,104,Denver,Den,LA Lakers,14,4,False,0,1984-85,away,1985
5539,94,New Jersey,2,Tuesday,1985-04-02,108,Chicago,Chi,Chicago,14,4,False,0,1984-85,home,1985
5540,102,Philadelphia,2,Tuesday,1985-04-02,91,Atlanta,Atl,Philadelphia,11,4,False,0,1984-85,away,1985
5541,109,Seattle,2,Tuesday,1985-04-02,119,Phoenix,Pho,Phoenix,10,4,False,0,1984-85,home,1985
5542,107,Was Bullets,2,Tuesday,1985-04-02,122,Cleveland,Cle,Cleveland,15,4,False,0,1984-85,home,1985
5543,100,Chicago,3,Wednesday,1985-04-03,91,Was Bullets,WsB,Chicago,9,4,False,0,1984-85,away,1985
5544,113,Cleveland,3,Wednesday,1985-04-03,110,Philadelphia,Phi,Cleveland,3,4,False,0,1984-85,away,1985
5545,103,Indiana,3,Wednesday,1985-04-03,119,Boston,Bos,Boston,16,4,False,0,1984-85,home,1985
5546,122,Kansas City,3,Wednesday,1985-04-03,124,LA Clippers,LAC,LA Clippers,2,4,False,0,1984-85,home,1985
5547,108,LA Lakers,3,Wednesday,1985-04-03,122,San Antonio,SA,San Antonio,14,4,False,0,1984-85,home,1985
5548,100,New York,3,Wednesday,1985-04-03,113,New Jersey,NJ,New Jersey,13,4,False,0,1984-85,home,1985
5549,100,Atlanta,4,Thursday,1985-04-04,79,New York,NY,Atlanta,21,4,False,0,1984-85,away,1985
5550,110,Denver,4,Thursday,1985-04-04,103,Phoenix,Pho,Denver,7,4,False,0,1984-85,away,1985
5551,121,Detroit,4,Thursday,1985-04-04,130,Milwaukee,Mil,Milwaukee,9,4,False,0,1984-85,home,1985
5552,108,Houston,4,Thursday,1985-04-04,113,Golden State,GS,Golden State,5,4,False,0,1984-85,home,1985
5553,119,Seattle,4,Thursday,1985-04-04,118,Utah,Uta,Seattle,1,4,False,0,1984-85,away,1985
5554,113,Chicago,5,Friday,1985-04-05,116,Philadelphia,Phi,Philadelphia,3,4,False,0,1984-85,home,1985
5555,119,Cleveland,5,Friday,1985-04-05,118,Detroit,Det,Cleveland,1,4,False,0,1984-85,away,1985
5556,125,Kansas City,5,Friday,1985-04-05,132,LA Lakers,LAL,LA Lakers,7,4,False,0,1984-85,home,1985
5557,126,LA Clippers,5,Friday,1985-04-05,122,Dallas,Dal,LA Clippers,4,4,True,1,1984-85,away,1985
5558,109,San Antonio,5,Friday,1985-04-05,118,Denver,Den,Denver,9,4,False,0,1984-85,home,1985
5559,120,Seattle,5,Friday,1985-04-05,145,Portland,Por,Portland,25,4,False,0,1984-85,home,1985
5560,104,Was Bullets,5,Friday,1985-04-05,115,Boston,Bos,Boston,11,4,False,0,1984-85,home,1985
5561,117,Chicago,6,Saturday,1985-04-06,114,Atlanta,Atl,Chicago,3,4,False,0,1984-85,away,1985
5562,101,Cleveland,6,Saturday,1985-04-06,109,Was Bullets,WsB,Was Bullets,8,4,False,0,1984-85,home,1985
5563,139,Houston,6,Saturday,1985-04-06,127,Dallas,Dal,Houston,12,4,True,2,1984-85,away,1985
5564,125,Kansas City,6,Saturday,1985-04-06,141,Golden State,GS,Golden State,16,4,False,0,1984-85,home,1985
5565,104,Milwaukee,6,Saturday,1985-04-06,108,New Jersey,NJ,New Jersey,4,4,False,0,1984-85,home,1985
5566,117,Philadelphia,6,Saturday,1985-04-06,121,Indiana,Ind,Indiana,4,4,False,0,1984-85,home,1985
5567,94,Phoenix,6,Saturday,1985-04-06,105,Utah,Uta,Utah,11,4,False,0,1984-85,home,1985
5568,125,Golden State,7,Sunday,1985-04-07,130,Denver,Den,Denver,5,4,False,0,1984-85,home,1985
5569,105,Houston,7,Sunday,1985-04-07,126,San Antonio,SA,San Antonio,21,4,False,0,1984-85,home,1985
5570,91,Milwaukee,7,Sunday,1985-04-07,113,Detroit,Det,Detroit,22,4,False,0,1984-85,home,1985
5571,102,New York,7,Sunday,1985-04-07,114,Boston,Bos,Boston,12,4,False,0,1984-85,home,1985
5572,125,Phoenix,7,Sunday,1985-04-07,110,Seattle,Sea,Phoenix,15,4,False,0,1984-85,away,1985
5573,133,Portland,7,Sunday,1985-04-07,135,LA Lakers,LAL,LA Lakers,2,4,True,1,1984-85,home,1985
5574,103,Chicago,8,Monday,1985-04-08,107,Indiana,Ind,Indiana,4,4,False,0,1984-85,home,1985
5575,110,Atlanta,9,Tuesday,1985-04-09,130,Was Bullets,WsB,Was Bullets,20,4,False,0,1984-85,home,1985
5576,104,Boston,9,Tuesday,1985-04-09,113,Philadelphia,Phi,Philadelphia,9,4,False,0,1984-85,home,1985
5577,105,Dallas,9,Tuesday,1985-04-09,117,Kansas City,KC,Kansas City,12,4,False,0,1984-85,home,1985
5578,119,Denver,9,Tuesday,1985-04-09,148,LA Lakers,LAL,LA Lakers,29,4,False,0,1984-85,home,1985
5579,107,Detroit,9,Tuesday,1985-04-09,97,New York,NY,Detroit,10,4,False,0,1984-85,away,1985
5580,104,LA Clippers,9,Tuesday,1985-04-09,123,Utah,Uta,Utah,19,4,False,0,1984-85,home,1985
5581,100,New Jersey,9,Tuesday,1985-04-09,114,Cleveland,Cle,Cleveland,14,4,False,0,1984-85,home,1985
5582,100,Phoenix,9,Tuesday,1985-04-09,116,Portland,Por,Portland,16,4,False,0,1984-85,home,1985
5583,103,San Antonio,9,Tuesday,1985-04-09,124,Houston,Hou,Houston,21,4,False,0,1984-85,home,1985
5584,127,Denver,10,Wednesday,1985-04-10,129,LA Clippers,LAC,LA Clippers,2,4,False,0,1984-85,home,1985
5585,114,Indiana,10,Wednesday,1985-04-10,116,Detroit,Det,Detroit,2,4,False,0,1984-85,home,1985
5586,94,New York,10,Wednesday,1985-04-10,98,Atlanta,Atl,Atlanta,4,4,False,0,1984-85,home,1985
5587,100,Philadelphia,10,Wednesday,1985-04-10,125,New Jersey,NJ,New Jersey,25,4,False,0,1984-85,home,1985
5588,97,Was Bullets,10,Wednesday,1985-04-10,106,Milwaukee,Mil,Milwaukee,9,4,False,0,1984-85,home,1985
5589,121,Boston,11,Thursday,1985-04-11,115,Cleveland,Cle,Boston,6,4,False,0,1984-85,away,1985
5590,124,Dallas,11,Thursday,1985-04-11,80,Seattle,Sea,Dallas,44,4,False,0,1984-85,away,1985
5591,125,Houston,11,Thursday,1985-04-11,123,Kansas City,KC,Houston,2,4,False,0,1984-85,away,1985
5592,137,LA Lakers,11,Thursday,1985-04-11,130,Golden State,GS,LA Lakers,7,4,False,0,1984-85,away,1985
5593,107,Portland,11,Thursday,1985-04-11,145,Utah,Uta,Utah,38,4,False,0,1984-85,home,1985
5594,119,Atlanta,12,Friday,1985-04-12,108,Chicago,Chi,Atlanta,11,4,False,0,1984-85,away,1985
5595,109,Cleveland,12,Friday,1985-04-12,108,New York,NY,Cleveland,1,4,True,1,1984-85,away,1985
5596,111,Dallas,12,Friday,1985-04-12,131,Portland,Por,Portland,20,4,False,0,1984-85,home,1985
5597,105,Indiana,12,Friday,1985-04-12,111,Philadelphia,Phi,Philadelphia,6,4,False,0,1984-85,home,1985
5598,112,Kansas City,12,Friday,1985-04-12,117,San Antonio,SA,San Antonio,5,4,False,0,1984-85,home,1985
5599,115,LA Clippers,12,Friday,1985-04-12,110,Houston,Hou,LA Clippers,5,4,False,0,1984-85,away,1985
5600,115,Milwaukee,12,Friday,1985-04-12,113,Boston,Bos,Milwaukee,2,4,True,1,1984-85,away,1985
5601,131,Seattle,12,Friday,1985-04-12,145,LA Lakers,LAL,LA Lakers,14,4,False,0,1984-85,home,1985
5602,92,Utah,12,Friday,1985-04-12,96,Phoenix,Pho,Phoenix,4,4,False,0,1984-85,home,1985
5603,96,Was Bullets,12,Friday,1985-04-12,102,Detroit,Det,Detroit,6,4,False,0,1984-85,home,1985
5604,111,Chicago,13,Saturday,1985-04-13,123,New Jersey,NJ,New Jersey,12,4,False,0,1984-85,home,1985
5605,127,Denver,13,Saturday,1985-04-13,120,Golden State,GS,Denver,7,4,False,0,1984-85,away,1985
5606,117,Indiana,13,Saturday,1985-04-13,122,Atlanta,Atl,Atlanta,5,4,False,0,1984-85,home,1985
5607,84,New York,13,Saturday,1985-04-13,88,Milwaukee,Mil,Milwaukee,4,4,False,0,1984-85,home,1985
5608,106,Philadelphia,13,Saturday,1985-04-13,118,Was Bullets,WsB,Was Bullets,12,4,False,0,1984-85,home,1985
5609,96,Dallas,14,Sunday,1985-04-14,92,LA Clippers,LAC,Dallas,4,4,False,0,1984-85,away,1985
5610,112,Denver,14,Sunday,1985-04-14,117,Portland,Por,Portland,5,4,False,0,1984-85,home,1985
5611,116,Detroit,14,Sunday,1985-04-14,113,Cleveland,Cle,Detroit,3,4,False,0,1984-85,away,1985
5612,111,Golden State,14,Sunday,1985-04-14,124,Phoenix,Pho,Phoenix,13,4,False,0,1984-85,home,1985
5613,122,LA Lakers,14,Sunday,1985-04-14,116,Kansas City,KC,LA Lakers,6,4,False,0,1984-85,away,1985
5614,129,New Jersey,14,Sunday,1985-04-14,118,Boston,Bos,New Jersey,11,4,False,0,1984-85,away,1985
5615,98,Seattle,14,Sunday,1985-04-14,121,Houston,Hou,Houston,23,4,False,0,1984-85,home,1985
5616,104,Utah,14,Sunday,1985-04-14,102,San Antonio,SA,Utah,2,4,False,0,1984-85,away,1985
5617,109,Boston,25,Friday,1985-10-25,113,New Jersey,NJ,New Jersey,4,10,True,1,1985-86,home,1985
5618,115,Cleveland,25,Friday,1985-10-25,116,Chicago,Chi,Chicago,1,10,True,1,1985-86,home,1985
5619,119,Denver,25,Friday,1985-10-25,105,Golden State,GS,Denver,14,10,False,0,1985-86,away,1985
5620,112,Houston,25,Friday,1985-10-25,108,Utah,Uta,Houston,4,10,False,0,1985-86,away,1985
5621,108,LA Clippers,25,Friday,1985-10-25,104,Sacramento,Sac,LA Clippers,4,10,False,0,1985-86,away,1985
5622,116,Milwaukee,25,Friday,1985-10-25,118,Detroit,Det,Detroit,2,10,False,0,1985-86,home,1985
5623,123,Phoenix,25,Friday,1985-10-25,128,Portland,Por,Portland,5,10,True,1,1985-86,home,1985
5624,100,Was Bullets,25,Friday,1985-10-25,91,Atlanta,Atl,Was Bullets,9,10,False,0,1985-86,away,1985
5625,91,Atlanta,26,Saturday,1985-10-26,117,Milwaukee,Mil,Milwaukee,26,10,False,0,1985-86,home,1985
5626,105,Boston,26,Saturday,1985-10-26,100,Cleveland,Cle,Boston,5,10,False,0,1985-86,away,1985
5627,118,Detroit,26,Saturday,1985-10-26,121,Chicago,Chi,Chicago,3,10,False,0,1985-86,home,1985
5628,129,Houston,26,Saturday,1985-10-26,130,LA Clippers,LAC,LA Clippers,1,10,True,2,1985-86,home,1985
5629,121,LA Lakers,26,Saturday,1985-10-26,116,San Antonio,SA,LA Lakers,5,10,True,2,1985-86,away,1985
5630,92,New Jersey,26,Saturday,1985-10-26,119,Indiana,Ind,Indiana,27,10,False,0,1985-86,home,1985
5631,99,Philadelphia,26,Saturday,1985-10-26,89,New York,NY,Philadelphia,10,10,False,0,1985-86,away,1985
5632,112,Sacramento,26,Saturday,1985-10-26,123,Denver,Den,Denver,11,10,False,0,1985-86,home,1985
