id,title,release_year,observed_stars,measured_stars,diff,perc_err,sentiment,sentiment_score,review_url
1530,Josie and the Pussycats,2001,0.5,1.0,-1.0,0.6666666666666666,negative,-0.451512,http://www.rogerebert.com/reviews/josie-and-the-pussycats-2001
1531,Homefront,2013,2.5,1.5,1.0,0.6666666666666666,negative,-0.282408,http://www.rogerebert.com/reviews/homefront-2013
1532,The Little Vampire,2000,2.0,1.5,0.0,0.0,negative,-0.228567,http://www.rogerebert.com/reviews/the-little-vampire-2000
1533,I Heart Huckabees,2004,2.0,2.0,-0.5,0.2,positive,0.089611,http://www.rogerebert.com/reviews/i-heart-huckabees-2004
1534,RoboCop 3,1993,1.5,1.5,-0.5,0.25,negative,-0.241414,http://www.rogerebert.com/reviews/robocop-3-1993
1538,Hit and Run,2012,3.5,2.0,1.0,0.4,positive,0.0177438,http://www.rogerebert.com/reviews/hit-and-run-2012
1539,Mad Money,2008,1.5,1.0,0.0,0.0,negative,-0.357396,http://www.rogerebert.com/reviews/mad-money-2008
1541,Out of the Furnace,2013,2.0,1.0,0.5,0.3333333333333333,negative,-0.37986,http://www.rogerebert.com/reviews/out-of-the-furnace-2013
1542,Michael Clayton,2007,4.0,2.5,1.5,0.6,positive,0.172452,http://www.rogerebert.com/reviews/michael-clayton-2007
1543,Arlington Road,1999,2.0,1.0,0.5,0.3333333333333333,negative,-0.422965,http://www.rogerebert.com/reviews/arlington-road-1999
1544,To Rome with Love,2012,3.0,1.5,1.0,0.5,negative,-0.231619,http://www.rogerebert.com/reviews/to-rome-with-love-2012
1545,Death at a Funeral,2007,3.0,1.5,1.0,0.5,negative,-0.150242,http://www.rogerebert.com/reviews/death-at-a-funeral-2007
1547,Hardball,2001,2.5,1.5,0.5,0.25,negative,-0.161699,http://www.rogerebert.com/reviews/hardball-2001
1548,Silver Linings Playbook,2012,3.5,2.0,1.5,0.75,negative,-0.0654231,http://www.rogerebert.com/reviews/silver-linings-playbook-2012
1550,For Colored Girls,2010,2.5,2.0,0.5,0.25,negative,-0.0681707,http://www.rogerebert.com/reviews/for-colored-girls-2010
1552,The Rage: Carrie 2,1999,2.0,1.5,0.5,0.3333333333333333,negative,-0.302331,http://www.rogerebert.com/reviews/the-rage-carrie-2-1999
1553,Away We Go,2009,3.5,2.0,1.5,0.75,negative,-0.0438133,http://www.rogerebert.com/reviews/away-we-go-2009
1554,Swing Vote,2008,3.0,2.0,0.5,0.2,positive,0.0964003,http://www.rogerebert.com/reviews/swing-vote-2008
1555,Moonlight Mile,2002,4.0,2.0,1.5,0.6,positive,0.0433288,http://www.rogerebert.com/reviews/moonlight-mile-2002
1556,The Beaver,2011,2.5,1.0,1.0,0.6666666666666666,negative,-0.406277,http://www.rogerebert.com/reviews/the-beaver-2011
1557,eXistenZ,1999,3.0,1.5,1.0,0.5,negative,-0.141978,http://www.rogerebert.com/reviews/existenz-1999
1558,Raiders of the Lost Ark,1981,4.0,2.5,1.0,0.3333333333333333,positive,0.261338,http://www.rogerebert.com/reviews/raiders-of-the-lost-ark-1981
1559,Home Alone 2: Lost in New York,1992,2.0,1.0,1.0,1.0,negative,-0.53244,http://www.rogerebert.com/reviews/home-alone-2-lost-in-new-york-1992
1562,Bringing Down the House,2003,2.0,1.5,0.0,0.0,negative,-0.182673,http://www.rogerebert.com/reviews/bringing-down-the-house-2003
1563,The Silence of the Lambs,1991,3.5,2.0,1.5,0.75,negative,-0.104269,http://www.rogerebert.com/reviews/the-silence-of-the-lambs-1991
1564,Wayne's World,1992,3.0,1.5,1.0,0.5,negative,-0.149792,http://www.rogerebert.com/reviews/waynes-world-1992
1567,The Conjuring,2013,1.0,1.0,0.0,0.0,negative,-0.525742,http://www.rogerebert.com/reviews/the-conjuring-2013
1568,Are We There Yet?,2005,2.0,1.5,0.5,0.3333333333333333,negative,-0.298031,http://www.rogerebert.com/reviews/are-we-there-yet-2005
1569,Tammy,2014,2.5,2.0,0.5,0.25,negative,-0.0169585,http://www.rogerebert.com/reviews/tammy-2014
1571,School of Rock,2003,3.5,2.0,1.5,0.75,negative,-0.074364,http://www.rogerebert.com/reviews/school-of-rock-2003
1574,White Chicks,2004,1.5,1.0,0.0,0.0,negative,-0.376092,http://www.rogerebert.com/reviews/white-chicks-2004
1575,The Descendants,2011,4.0,3.0,1.0,0.3333333333333333,positive,0.384048,http://www.rogerebert.com/reviews/the-descendants-2011
1576,Holes,2003,3.5,2.0,1.5,0.75,negative,-0.0823775,http://www.rogerebert.com/reviews/holes-2003
1578,12 Years a Slave,2013,3.5,1.5,1.5,0.75,negative,-0.245015,http://www.rogerebert.com/reviews/12-years-a-slave-2013
1579,Drumline,2002,3.0,2.5,0.0,0.0,positive,0.273355,http://www.rogerebert.com/reviews/drumline-2002
1581,Me Before You,2016,2.5,2.0,0.5,0.25,negative,-0.00550582,http://www.rogerebert.com/reviews/me-before-you-2016
1583,Bad Moms,2016,3.0,2.5,0.5,0.2,positive,0.24672,http://www.rogerebert.com/reviews/bad-moms-2016
1585,Return to Never Land,2002,3.0,1.0,1.5,1.0,negative,-0.386203,http://www.rogerebert.com/reviews/return-to-never-land-2002
1586,Selma,2014,4.0,2.5,1.0,0.3333333333333333,positive,0.261369,http://www.rogerebert.com/reviews/selma-2014
1587,The Jungle Book 2,2003,1.5,2.0,-0.5,0.25,negative,-0.0255677,http://www.rogerebert.com/reviews/the-jungle-book-2-2003
1590,Orphan,2009,3.5,1.5,1.5,0.75,negative,-0.2023,http://www.rogerebert.com/reviews/orphan-2009
1591,Max,2015,2.0,1.5,0.5,0.3333333333333333,negative,-0.28502,http://www.rogerebert.com/reviews/max-2015
1594,Spotlight,2015,3.5,2.0,1.5,0.75,negative,-0.0907406,http://www.rogerebert.com/reviews/spotlight-2015
1595,Lakeview Terrace,2008,4.0,1.5,2.0,1.0,negative,-0.244351,http://www.rogerebert.com/reviews/lakeview-terrace-2008
1597,How Stella Got Her Groove Back,1998,2.5,2.0,0.5,0.25,negative,-0.0912331,http://www.rogerebert.com/reviews/how-stella-got-her-groove-back-1998
1600,The American,2010,4.0,2.0,1.5,0.6,positive,0.0975757,http://www.rogerebert.com/reviews/the-american-2010
1601,Selena,1997,3.5,2.0,1.0,0.4,positive,0.0675197,http://www.rogerebert.com/reviews/selena-1997
1603,Babel,2006,4.0,1.5,2.0,1.0,negative,-0.233657,http://www.rogerebert.com/reviews/babel-2006
1604,This Is Where I Leave You,2014,2.0,1.0,0.5,0.3333333333333333,negative,-0.36605,http://www.rogerebert.com/reviews/this-is-where-i-leave-you-2014
1605,Team America: World Police,2004,1.0,0.5,0.0,0.0,negative,-0.610317,http://www.rogerebert.com/reviews/team-america-world-police-2004
1607,Copycat,1995,3.5,1.5,1.5,0.75,negative,-0.243382,http://www.rogerebert.com/reviews/copycat-1995
1610,Ghost Ship,2002,2.0,2.0,-0.5,0.2,positive,0.0508668,http://www.rogerebert.com/reviews/ghost-ship-2002
1612,Wild Things,1998,3.0,1.5,1.5,1.0,negative,-0.293881,http://www.rogerebert.com/reviews/wild-things-1998
1615,High Fidelity,2000,4.0,2.0,2.0,1.0,negative,-0.0730491,http://www.rogerebert.com/reviews/high-fidelity-2000
1617,The Bank Job,2008,2.5,1.0,1.0,0.6666666666666666,negative,-0.426902,http://www.rogerebert.com/reviews/the-bank-job-2008
1618,Eternal Sunshine of the Spotless Mind,2004,3.5,1.5,2.0,1.3333333333333333,negative,-0.288304,http://www.rogerebert.com/reviews/eternal-sunshine-of-the-spotless-mind-2004
1619,You Again,2010,2.0,1.0,0.5,0.3333333333333333,negative,-0.380624,http://www.rogerebert.com/reviews/you-again-2010
1620,Street Kings,2008,1.5,0.5,0.5,0.5,negative,-0.644238,http://www.rogerebert.com/reviews/street-kings-2008
1621,The World's End,2013,3.5,2.0,1.0,0.4,positive,0.0971805,http://www.rogerebert.com/reviews/the-worlds-end-2013
1624,She's Out of My League,2010,3.0,2.5,0.5,0.2,positive,0.113845,http://www.rogerebert.com/reviews/shes-out-of-my-league-2010
1625,Monte Carlo,2011,2.0,3.0,-1.0,0.3333333333333333,positive,0.334823,http://www.rogerebert.com/reviews/monte-carlo-2011
1626,Quigley Down Under,1990,2.5,1.5,0.5,0.25,negative,-0.210643,http://www.rogerebert.com/reviews/quigley-down-under-1990
1629,To Die For,1995,3.5,2.5,1.0,0.4,positive,0.172305,http://www.rogerebert.com/reviews/to-die-for-1995
1630,Appaloosa,2008,3.0,2.0,1.0,0.5,negative,-0.106869,http://www.rogerebert.com/reviews/appaloosa-2008
1633,Endless Love,2014,2.0,2.0,-0.5,0.2,positive,0.0813057,http://www.rogerebert.com/reviews/endless-love-2014
1636,Simon Birch,1998,3.0,3.0,0.0,0.0,positive,0.380495,http://www.rogerebert.com/reviews/simon-birch-1998
1640,From Dusk Till Dawn,1996,3.0,1.5,1.0,0.5,negative,-0.181941,http://www.rogerebert.com/reviews/from-dusk-till-dawn-1996
1642,Home for the Holidays,1995,3.5,2.5,1.0,0.4,positive,0.154091,http://www.rogerebert.com/reviews/home-for-the-holidays-1995
1644,The Country Bears,2002,2.0,2.0,0.0,0.0,negative,-0.0575317,http://www.rogerebert.com/reviews/the-country-bears-2002
1646,Loser,2000,2.0,1.0,0.5,0.3333333333333333,negative,-0.370793,http://www.rogerebert.com/reviews/loser-2000
1647,Capitalism: A Love Story,2009,3.5,1.5,2.0,1.3333333333333333,negative,-0.309834,http://www.rogerebert.com/reviews/capitalism-a-love-story-2009
1649,Lockout,2012,2.5,1.5,0.5,0.25,negative,-0.154601,http://www.rogerebert.com/reviews/lockout-2012
1650,Envy,2004,2.0,2.0,0.0,0.0,negative,-0.0836853,http://www.rogerebert.com/reviews/envy-2004
1652,Bullets Over Broadway,1994,3.5,1.5,1.5,0.75,negative,-0.19303,http://www.rogerebert.com/reviews/bullets-over-broadway-1994
1654,Undisputed,2002,3.0,2.5,0.5,0.2,positive,0.120591,http://www.rogerebert.com/reviews/undisputed-2002
1655,Ghost Town,2008,3.0,2.0,1.0,0.5,negative,-0.0343166,http://www.rogerebert.com/reviews/ghost-town-2008
1656,Let Me In,2010,3.5,1.5,1.5,0.75,negative,-0.122765,http://www.rogerebert.com/reviews/let-me-in-2010
1657,3 Ninjas Kick Back,1994,2.5,1.0,1.0,0.6666666666666666,negative,-0.475932,http://www.rogerebert.com/reviews/3-ninjas-kick-back-1994
1658,Be Kind Rewind,2008,2.5,1.5,0.5,0.25,negative,-0.22809,http://www.rogerebert.com/reviews/be-kind-rewind-2008
1659,Burnt,2015,2.0,2.0,-0.5,0.2,positive,0.0814057,http://www.rogerebert.com/reviews/burnt-2015
1662,Death Sentence,2007,2.5,1.5,0.5,0.25,negative,-0.130192,http://www.rogerebert.com/reviews/death-sentence-2007
1663,Everybody's Fine,2009,2.5,2.5,0.0,0.0,positive,0.117963,http://www.rogerebert.com/reviews/everybodys-fine-2009
1665,The Man,2005,1.5,1.0,0.0,0.0,negative,-0.407702,http://www.rogerebert.com/reviews/the-man-2005
1667,Connie and Carla,2004,1.5,1.0,0.0,0.0,negative,-0.419125,http://www.rogerebert.com/reviews/connie-and-carla-2004
1669,Battle of the Year,2013,0.5,0.5,-0.5,0.5,negative,-0.647188,http://www.rogerebert.com/reviews/battle-of-the-year-2013
1670,Machete Kills,2013,2.0,1.5,0.0,0.0,negative,-0.225997,http://www.rogerebert.com/reviews/machete-kills-2013
1671,Willard,2003,2.5,1.5,1.0,0.6666666666666666,negative,-0.278022,http://www.rogerebert.com/reviews/willard-2003
1673,Little Boy,2015,1.5,2.0,-0.5,0.25,negative,-0.0918444,http://www.rogerebert.com/reviews/little-boy-2015
1674,A Dangerous Method,2011,3.5,2.0,1.0,0.4,positive,0.104705,http://www.rogerebert.com/reviews/a-dangerous-method-2011
1677,Birth,2004,3.5,2.5,1.0,0.4,positive,0.127106,http://www.rogerebert.com/reviews/birth-2004
1678,A Most Violent Year,2014,3.0,2.0,0.5,0.2,positive,0.00783005,http://www.rogerebert.com/reviews/a-most-violent-year-2014
1679,Flash of Genius,2008,3.0,1.0,1.5,1.0,negative,-0.381886,http://www.rogerebert.com/reviews/flash-of-genius-2008
1682,"Synecdoche, New York",2008,4.0,1.5,2.0,1.0,negative,-0.123622,http://www.rogerebert.com/reviews/synecdoche-new-york-2008
1689,Equilibrium,2002,3.0,1.5,1.0,0.5,negative,-0.173782,http://www.rogerebert.com/reviews/equilibrium-2002
1690,The Children of Huang Shi,2008,2.5,1.5,0.5,0.25,negative,-0.232772,http://www.rogerebert.com/reviews/the-children-of-huang-shi-2008
1691,The Yards,2000,3.0,1.5,1.0,0.5,negative,-0.228556,http://www.rogerebert.com/reviews/the-yards-2000
1693,By the Sea,2015,1.0,1.0,0.0,0.0,negative,-0.544324,http://www.rogerebert.com/reviews/by-the-sea-2015
1695,All Good Things,2010,3.5,2.0,1.5,0.75,negative,-0.0212783,http://www.rogerebert.com/reviews/all-good-things-2010
1696,Rapa Nui,1994,2.0,1.5,0.0,0.0,negative,-0.197552,http://www.rogerebert.com/reviews/rapa-nui-1994
1697,CJ7,2008,3.0,1.5,1.0,0.5,negative,-0.124179,http://www.rogerebert.com/reviews/cj7-2008
1701,Dances with Wolves,1990,4.0,2.0,1.5,0.6,positive,0.0636172,http://www.rogerebert.com/reviews/dances-with-wolves-1990
1702,Bad Teacher,2011,2.0,1.0,1.0,1.0,negative,-0.544807,http://www.rogerebert.com/reviews/bad-teacher-2011
1703,Sea of Love,1989,3.0,1.5,1.0,0.5,negative,-0.223884,http://www.rogerebert.com/reviews/sea-of-love-1989
1704,A Cinderella Story,2004,1.0,2.5,-1.5,0.6,positive,0.131927,http://www.rogerebert.com/reviews/a-cinderella-story-2004
1705,Scream,1996,3.0,1.5,1.0,0.5,negative,-0.229732,http://www.rogerebert.com/reviews/scream-1996
1707,Back to the Future,1985,3.5,3.0,0.5,0.16666666666666666,positive,0.376208,http://www.rogerebert.com/reviews/back-to-the-future-1985
1711,Just Married,2003,1.5,1.0,0.5,0.5,negative,-0.516683,http://www.rogerebert.com/reviews/just-married-2003
1712,The Devil's Double,2011,3.0,2.0,0.5,0.2,positive,0.0851503,http://www.rogerebert.com/reviews/the-devils-double-2011
1713,Thomas and the Magic Railroad,2000,1.0,1.0,-0.5,0.3333333333333333,negative,-0.449481,http://www.rogerebert.com/reviews/thomas-and-the-magic-railroad-2000
1714,The Crazies,2010,2.5,1.5,0.5,0.25,negative,-0.204852,http://www.rogerebert.com/reviews/the-crazies-2010
1715,The Bounty,1984,4.0,2.5,1.0,0.3333333333333333,positive,0.302378,http://www.rogerebert.com/reviews/the-bounty-1984
1716,Take Me Home Tonight,2011,1.5,1.5,-0.5,0.25,negative,-0.245402,http://www.rogerebert.com/reviews/take-me-home-tonight-2011
1717,Won't Back Down,2012,2.0,1.0,0.5,0.3333333333333333,negative,-0.491547,http://www.rogerebert.com/reviews/wont-back-down-2012
1718,Kansas City,1996,3.0,2.0,1.0,0.5,negative,-0.0125727,http://www.rogerebert.com/reviews/kansas-city-1996
1720,Adaptation.,2002,4.0,1.5,2.0,1.0,negative,-0.162963,http://www.rogerebert.com/reviews/adaptation-2002
1721,Land of the Dead,2005,3.0,2.0,1.0,0.5,negative,-0.0570645,http://www.rogerebert.com/reviews/land-of-the-dead-2005
1722,Fear and Loathing in Las Vegas,1998,1.0,1.0,-0.5,0.3333333333333333,negative,-0.370775,http://www.rogerebert.com/reviews/fear-and-loathing-in-las-vegas-1998
1723,The Invention of Lying,2009,3.5,2.0,1.5,0.75,negative,-0.0771389,http://www.rogerebert.com/reviews/the-invention-of-lying-2009
1724,Neighbors,2014,2.5,1.0,1.0,0.6666666666666666,negative,-0.390997,http://www.rogerebert.com/reviews/neighbors-2014
1725,Legally Blonde,2001,3.0,2.5,0.5,0.2,positive,0.226097,http://www.rogerebert.com/reviews/legally-blonde-2001
1726,Star Trek III: The Search for Spock,1984,3.0,2.5,0.5,0.2,positive,0.16813,http://www.rogerebert.com/reviews/star-trek-iii-the-search-for-spock-1984
1727,The Exorcism of Emily Rose,2005,3.0,2.0,1.0,0.5,negative,-0.091523,http://www.rogerebert.com/reviews/the-exorcism-of-emily-rose-2005
1728,Deuce Bigalow: Male Gigolo,1999,1.5,1.5,0.0,0.0,negative,-0.264046,http://www.rogerebert.com/reviews/deuce-bigalow-male-gigolo-1999
1729,Left Behind,2014,1.0,1.0,-0.5,0.3333333333333333,negative,-0.462205,http://www.rogerebert.com/reviews/left-behind-2014
1730,The Family Stone,2005,3.0,2.0,0.5,0.2,positive,0.0730241,http://www.rogerebert.com/reviews/the-family-stone-2005
1731,Barbershop 2: Back in Business,2004,2.5,2.0,0.0,0.0,positive,0.00659,http://www.rogerebert.com/reviews/barbershop-2-back-in-business-2004
1732,Bad Santa,2003,3.5,1.0,2.0,1.3333333333333333,negative,-0.460495,http://www.rogerebert.com/reviews/bad-santa-2003
1733,Austin Powers: International Man of Mystery,1997,3.0,2.0,0.5,0.2,positive,0.0164158,http://www.rogerebert.com/reviews/austin-powers-international-man-of-mystery-1997
1735,Amadeus,1984,4.0,2.5,1.0,0.3333333333333333,positive,0.320201,http://www.rogerebert.com/reviews/amadeus-1984
1737,Mean Girls,2004,3.0,1.5,1.0,0.5,negative,-0.217812,http://www.rogerebert.com/reviews/mean-girls-2004
1738,Under the Tuscan Sun,2003,3.0,2.5,0.0,0.0,positive,0.313556,http://www.rogerebert.com/reviews/under-the-tuscan-sun-2003
1741,Blue Jasmine,2013,3.0,2.0,0.5,0.2,positive,0.0407891,http://www.rogerebert.com/reviews/blue-jasmine-2013
1742,Honey,2003,2.5,2.5,0.0,0.0,positive,0.233358,http://www.rogerebert.com/reviews/honey-2003
1744,The Fog,1980,2.0,1.5,0.5,0.3333333333333333,negative,-0.266997,http://www.rogerebert.com/reviews/the-fog-1980
1745,Soul Surfer,2011,2.5,2.0,0.0,0.0,positive,0.0651157,http://www.rogerebert.com/reviews/soul-surfer-2011
1747,Conan the Destroyer,1984,3.0,2.0,1.0,0.5,negative,-0.071266,http://www.rogerebert.com/reviews/conan-the-destroyer-1984
1748,Raging Bull,1980,4.0,1.0,2.5,1.6666666666666667,negative,-0.448874,http://www.rogerebert.com/reviews/raging-bull-1980
1750,Fame,2009,2.0,1.0,0.5,0.3333333333333333,negative,-0.382792,http://www.rogerebert.com/reviews/fame-2009
1751,Small Time Crooks,2000,3.0,2.0,0.5,0.2,positive,0.0647333,http://www.rogerebert.com/reviews/small-time-crooks-2000
1752,Center Stage,2000,3.0,2.0,0.5,0.2,positive,0.105253,http://www.rogerebert.com/reviews/center-stage-2000
1753,Love the Coopers,2015,1.5,1.0,0.0,0.0,negative,-0.403583,http://www.rogerebert.com/reviews/love-the-coopers-2015
1754,Catch That Kid,2004,3.0,2.5,0.5,0.2,positive,0.123242,http://www.rogerebert.com/reviews/catch-that-kid-2004
1755,Life as a House,2001,2.5,1.5,0.5,0.25,negative,-0.148893,http://www.rogerebert.com/reviews/life-as-a-house-2001
1756,"I Love You, Beth Cooper",2009,2.0,2.5,-0.5,0.2,positive,0.162933,http://www.rogerebert.com/reviews/i-love-you-beth-cooper-2009
1759,The Tailor of Panama,2001,3.5,2.5,1.0,0.4,positive,0.165837,http://www.rogerebert.com/reviews/the-tailor-of-panama-2001
1760,Getaway,2013,1.5,1.0,0.0,0.0,negative,-0.461823,http://www.rogerebert.com/reviews/getaway-2013
1761,The Ice Storm,1997,4.0,2.0,1.5,0.6,positive,0.0908749,http://www.rogerebert.com/reviews/the-ice-storm-1997
1762,And So It Goes,2014,1.5,1.5,0.0,0.0,negative,-0.316577,http://www.rogerebert.com/reviews/and-so-it-goes-2014
1764,Labor Day,2013,1.5,1.5,0.0,0.0,negative,-0.269543,http://www.rogerebert.com/reviews/labor-day-2013
1765,RocknRolla,2008,3.0,1.5,1.5,1.0,negative,-0.297909,http://www.rogerebert.com/reviews/rocknrolla-2008
1768,Midnight Special,2016,4.0,3.0,1.0,0.3333333333333333,positive,0.497053,http://www.rogerebert.com/reviews/midnight-special-2016
1770,The Salton Sea,2002,3.0,1.5,1.5,1.0,negative,-0.301021,http://www.rogerebert.com/reviews/the-salton-sea-2002
1771,Metallica Through the Never,2013,3.5,2.0,1.5,0.75,negative,-0.107007,http://www.rogerebert.com/reviews/metallica-through-the-never-2013
1775,Superbad,2007,3.5,1.5,2.0,1.3333333333333333,negative,-0.265623,http://www.rogerebert.com/reviews/superbad-2007
1779,Hitman,2007,3.0,2.0,1.0,0.5,negative,-0.0977628,http://www.rogerebert.com/reviews/hitman-2007
1780,Black Nativity,2013,3.0,2.5,0.5,0.2,positive,0.165923,http://www.rogerebert.com/reviews/black-nativity-2013
1781,The Others,2001,2.5,2.0,0.0,0.0,positive,0.0376232,http://www.rogerebert.com/reviews/the-others-2001
1782,Aliens,1986,3.5,1.0,2.0,1.3333333333333333,negative,-0.378923,http://www.rogerebert.com/reviews/aliens-1986
1784,I Know What You Did Last Summer,1997,1.0,1.0,-0.5,0.3333333333333333,negative,-0.411182,http://www.rogerebert.com/reviews/i-know-what-you-did-last-summer-1997
1785,Let's Be Cops,2014,1.5,1.5,-0.5,0.25,negative,-0.199178,http://www.rogerebert.com/reviews/lets-be-cops-2014
1786,Sideways,2004,4.0,2.0,2.0,1.0,negative,-0.0791624,http://www.rogerebert.com/reviews/sideways-2004
1789,Good Boy!,2003,1.0,2.0,-1.0,0.5,negative,-0.0677344,http://www.rogerebert.com/reviews/good-boy-2003
1790,The Best Man Holiday,2013,3.5,2.5,1.0,0.4,positive,0.15144,http://www.rogerebert.com/reviews/the-best-man-holiday-2013
1793,40 Days and 40 Nights,2002,3.0,2.0,1.0,0.5,negative,-0.00108005,http://www.rogerebert.com/reviews/40-days-and-40-nights-2002
1795,The Hills Have Eyes,2006,1.5,1.0,0.0,0.0,negative,-0.387277,http://www.rogerebert.com/reviews/the-hills-have-eyes-2006
1796,Dickie Roberts: Former Child Star,2003,2.0,1.0,0.5,0.3333333333333333,negative,-0.343019,http://www.rogerebert.com/reviews/dickie-roberts-former-child-star-2003
1797,"McFarland, USA",2015,3.5,3.0,0.0,0.0,positive,0.518649,http://www.rogerebert.com/reviews/mcfarland-usa-2015
1798,ATL,2006,3.0,2.5,0.0,0.0,positive,0.258294,http://www.rogerebert.com/reviews/atl-2006
1799,Pitch Perfect,2012,2.0,2.0,-0.5,0.2,positive,0.0448844,http://www.rogerebert.com/reviews/pitch-perfect-2012
1805,Evil Dead,2013,1.0,1.0,-0.5,0.3333333333333333,negative,-0.407476,http://www.rogerebert.com/reviews/evil-dead-2013
1806,My Life in Ruins,2009,1.5,1.0,0.0,0.0,negative,-0.335617,http://www.rogerebert.com/reviews/my-life-in-ruins-2009
1807,American Dreamz,2006,3.0,1.5,1.5,1.0,negative,-0.320085,http://www.rogerebert.com/reviews/american-dreamz-2006
1810,Running Scared,2006,3.0,1.5,1.0,0.5,negative,-0.161437,http://www.rogerebert.com/reviews/running-scared-2006
